CustomerID,Total_Spend,Frequency,Total_Items,Unique_Products,Avg_Basket_Value,LTV
18156,186.88,1,68,50,186.88,488.76
18158,343.8,1,254,24,343.8,109.6
18159,530.15,1,139,23,530.15,0.0
18160,318.55,1,147,19,318.55,319.51
18161,771.26,3,387,24,257.08666666666664,847.4300000000001
18165,302.46000000000004,1,254,10,302.46000000000004,0.0
18167,498.48,1,122,13,498.48,886.3800000000001
18168,1160.04,6,592,97,193.34,0.0
18170,655.51,2,249,27,327.755,324.8
18171,994.3100000000001,4,331,35,248.57750000000001,237.0
18172,6373.44,14,2594,97,455.24571428571426,1188.24
18173,2106.84,4,1220,23,526.71,0.0
18176,476.35,1,283,30,476.35,0.0
18177,1037.27,5,543,43,207.454,303.6
18178,1590.81,4,983,80,397.7025,0.0
18179,1103.16,4,729,54,275.79,690.01
18180,1206.36,4,916,70,301.59,637.39
18183,632.07,2,371,36,316.035,0.0
18185,304.25,1,183,17,304.25,0.0
18188,1608.28,2,900,58,804.14,392.76
18189,1090.24,2,566,65,545.12,0.0
18190,284.46000000000004,2,140,14,142.23000000000002,0.0
18191,207.79999999999998,1,140,7,207.79999999999998,0.0
18192,957.97,1,339,45,957.97,0.0
18193,243.76,1,124,16,243.76,0.0
18194,973.8399999999999,1,632,7,973.8399999999999,0.0
18196,686.63,2,431,131,343.315,0.0
18198,4804.030000000001,15,3667,78,320.2686666666667,621.53
18200,150.35,1,104,29,150.35,0.0
18202,1396.99,3,581,55,465.66333333333336,0.0
18203,160.42000000000002,1,43,19,160.42000000000002,0.0
18204,1975.35,3,1190,159,658.4499999999999,0.0
18205,225.76,1,76,15,225.76,291.6
18210,142.4,1,62,5,142.4,2478.98
18211,420.2,3,234,20,140.06666666666666,179.87
18212,216.07,1,92,30,216.07,0.0
18213,232.48000000000002,1,232,15,232.48000000000002,0.0
18215,299.34000000000003,1,118,13,299.34000000000003,0.0
18218,641.92,2,536,17,320.96,0.0
18219,1367.13,8,596,49,170.89125,702.64
18220,305.28000000000003,1,288,2,305.28000000000003,0.0
18221,706.86,3,446,40,235.62,334.75
18222,443.0,1,335,19,443.0,0.0
18223,4036.34,11,1774,87,366.94,2448.2000000000003
18224,158.95000000000002,1,69,10,158.95000000000002,0.0
18225,3918.96,8,2221,111,489.87,1586.0
18226,4735.55,10,3172,116,473.555,492.5
18227,93.75,1,21,5,93.75,0.0
18228,420.39,1,141,20,420.39,359.51
18229,5539.06,15,1906,58,369.27066666666667,1737.8400000000001
18230,2146.36,5,1030,32,429.27200000000005,663.84
18231,2071.77,5,819,106,414.354,0.0
18232,592.97,4,302,31,148.2425,0.0
18233,440.0,1,4,1,440.0,0.0
18235,1796.48,3,1578,100,598.8266666666667,0.0
18236,773.74,5,339,37,154.748,108.5
18237,725.55,3,465,37,241.85,261.55
18239,1561.6100000000001,5,795,80,312.322,0.0
18241,1643.92,13,844,53,126.45538461538462,429.17
18242,2232.4900000000002,4,1017,72,558.1225000000001,0.0
18245,1672.81,6,1328,103,278.8016666666667,894.25
18246,232.9,1,70,2,232.9,363.2
18248,804.02,2,511,39,402.01,0.0
18250,349.27,1,199,21,349.27,0.0
18251,4314.72,1,7824,16,4314.72,0.0
18252,69.89999999999999,1,18,3,69.89999999999999,448.37
18255,103.3,1,74,6,103.3,0.0
18257,1562.8700000000001,5,721,66,312.574,774.76
18259,1268.2,2,378,24,634.1,1070.4
18260,2628.35,6,1475,86,438.05833333333334,0.0
18261,224.8,1,102,15,224.8,99.44
18262,149.48,1,182,13,149.48,0.0
18263,811.4,2,1048,45,405.7,401.76
18265,801.51,2,311,44,400.755,0.0
18268,25.5,1,2,1,25.5,0.0
18269,168.6,1,76,7,168.6,0.0
18270,111.95,1,41,5,111.95,171.20000000000002
18272,2106.45,4,1465,76,526.6125,972.13
18273,153.0,2,60,1,76.5,51.0
18278,173.9,1,66,9,173.9,0.0
18280,180.60000000000002,1,45,10,180.60000000000002,0.0
18281,80.82,1,54,7,80.82,0.0
18282,100.21000000000001,1,75,7,100.21000000000001,77.84
18283,1080.8799999999999,10,717,191,108.088,958.7
18287,765.28,1,488,27,765.28,1072.0
